,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5757,Woodside,40.74634908860222,-73.90184166838284,Cafe 58,40.743980168438995,-73.90683231167922,Café
5758,Jackson Heights,40.75198138007367,-73.88282109164365,Downtown Natural Market,40.750045874212105,-73.88240697837537,Grocery Store
5759,Jackson Heights,40.75198138007367,-73.88282109164365,Oceanic Boil,40.749952326860104,-73.88190264370934,Cajun / Creole Restaurant
5760,Jackson Heights,40.75198138007367,-73.88282109164365,La Nueva Bakery,40.75013375565077,-73.88022688172873,South American Restaurant
5761,Jackson Heights,40.75198138007367,-73.88282109164365,La Picada Azuaya,40.75014003333333,-73.881775,Spanish Restaurant
5762,Jackson Heights,40.75198138007367,-73.88282109164365,Pollos a la Brasa Mario,40.74980641853157,-73.88324280348476,Latin American Restaurant
5763,Jackson Heights,40.75198138007367,-73.88282109164365,Urubamba,40.75010891043233,-73.87970961391699,Peruvian Restaurant
5764,Jackson Heights,40.75198138007367,-73.88282109164365,Just Made 4 U,40.74963973228118,-73.88554430750861,Café
5765,Jackson Heights,40.75198138007367,-73.88282109164365,Jackson House Diner,40.74979995743254,-73.88366319742882,Diner
5766,Jackson Heights,40.75198138007367,-73.88282109164365,La Gran Uruguaya Bakery,40.750018002261626,-73.88129072062281,Bakery
5767,Jackson Heights,40.75198138007367,-73.88282109164365,Sompong Thai,40.749506948439134,-73.88332349454005,Thai Restaurant
5768,Jackson Heights,40.75198138007367,-73.88282109164365,El Chivito D' Oro,40.74983274151265,-73.88237605371638,South American Restaurant
5769,Jackson Heights,40.75198138007367,-73.88282109164365,Las Margaritas,40.749886108875145,-73.88255340825232,Latin American Restaurant
5770,Jackson Heights,40.75198138007367,-73.88282109164365,CoCo Fresh Tea & Juice,40.749595789873304,-73.88414293527603,Bubble Tea Shop
5771,Jackson Heights,40.75198138007367,-73.88282109164365,Don Alex Restaurant,40.749881947134114,-73.88212120723138,Peruvian Restaurant
5772,Jackson Heights,40.75198138007367,-73.88282109164365,Uncle Peter's,40.755785824308525,-73.88381022551096,Italian Restaurant
5773,Jackson Heights,40.75198138007367,-73.88282109164365,Saw Shack,40.750008818255026,-73.88186659989665,Asian Restaurant
5774,Jackson Heights,40.75198138007367,-73.88282109164365,Jahn's,40.74966209162248,-73.88504988594164,Diner
5775,Jackson Heights,40.75198138007367,-73.88282109164365,Table Wine,40.749561547103134,-73.88661713346899,Wine Shop
5776,Jackson Heights,40.75198138007367,-73.88282109164365,Black Thai,40.75546531349948,-73.8856754700667,Thai Restaurant
5777,Jackson Heights,40.75198138007367,-73.88282109164365,Seba Seba,40.755731001087646,-73.88420311978082,Bakery
5778,Jackson Heights,40.75198138007367,-73.88282109164365,La Pollera Colorada II,40.75570414627714,-73.88487094703774,Latin American Restaurant
5779,Jackson Heights,40.75198138007367,-73.88282109164365,Barriles Restaurant and Sports bar,40.749683000000005,-73.882702,Spanish Restaurant
5780,Jackson Heights,40.75198138007367,-73.88282109164365,Bocaito Cafe & Wine Bar,40.755799,-73.885737,Cocktail Bar
5781,Jackson Heights,40.75198138007367,-73.88282109164365,Tacos Mi Mexico Lindo,40.74767666598954,-73.88239934125741,Mexican Restaurant
5782,Jackson Heights,40.75198138007367,-73.88282109164365,Hombres Lounge,40.74999519358585,-73.88081184466778,Gay Bar
5783,Jackson Heights,40.75198138007367,-73.88282109164365,Pio Pio,40.75570509151695,-73.8831451037553,Peruvian Restaurant
5784,Jackson Heights,40.75198138007367,-73.88282109164365,La Cabaña,40.75606543043773,-73.88130596024332,Argentinian Restaurant
5785,Jackson Heights,40.75198138007367,-73.88282109164365,El Palacio De Los Cholados,40.75572462150954,-73.8838558978527,Dessert Shop
5786,Jackson Heights,40.75198138007367,-73.88282109164365,Emoji Burger,40.749588946573525,-73.88590551928344,Burger Joint
5787,Jackson Heights,40.75198138007367,-73.88282109164365,Mama's Empanadas,40.75599899670048,-73.882393252858,Empanada Restaurant
5788,Jackson Heights,40.75198138007367,-73.88282109164365,Variety Bakery,40.75538822938919,-73.88642903564931,Bakery
5789,Jackson Heights,40.75198138007367,-73.88282109164365,Gianni's Pizza & Italian Restaurant,40.755595687534765,-73.88587518376295,Pizza Place
5790,Jackson Heights,40.75198138007367,-73.88282109164365,Terraza 7,40.747514413850105,-73.88211709964355,Bar
5791,Jackson Heights,40.75198138007367,-73.88282109164365,Mama's Empanadas,40.755880397277316,-73.8829040496189,Empanada Restaurant
5792,Jackson Heights,40.75198138007367,-73.88282109164365,The Vitamin Shoppe,40.7499678,-73.8845565,Supplement Shop
5793,Jackson Heights,40.75198138007367,-73.88282109164365,Boulevard,40.75555795151061,-73.88441161814654,Latin American Restaurant
5794,Jackson Heights,40.75198138007367,-73.88282109164365,Tomo Japanese Cuisine,40.75016941828497,-73.88014969825647,Sushi Restaurant
5795,Jackson Heights,40.75198138007367,-73.88282109164365,Pio Pio to Go,40.7559875849342,-73.88274675067117,Peruvian Restaurant
5796,Jackson Heights,40.75198138007367,-73.88282109164365,Amaru Pisco Bar,40.755863883816154,-73.88300890731006,Lounge
5797,Jackson Heights,40.75198138007367,-73.88282109164365,La Pequeña Colombia,40.7479923507268,-73.88214460467232,Colombian Restaurant
5798,Jackson Heights,40.75198138007367,-73.88282109164365,Juanita’s Café,40.75588821795663,-73.88288343998954,Peruvian Restaurant
5799,Jackson Heights,40.75198138007367,-73.88282109164365,Pollos Mario #3,40.74821955092233,-73.87963869323879,South American Restaurant
5800,Jackson Heights,40.75198138007367,-73.88282109164365,Seba Seba,40.74955400481388,-73.88629052701685,Latin American Restaurant
5801,Jackson Heights,40.75198138007367,-73.88282109164365,Arunee Thai,40.74949811139184,-73.88738656779499,Thai Restaurant
5802,Jackson Heights,40.75198138007367,-73.88282109164365,Starbucks,40.74955752,-73.88739013,Coffee Shop
5803,Jackson Heights,40.75198138007367,-73.88282109164365,Taco Veloz,40.74803720580167,-73.88030755060078,Mexican Restaurant
5804,Jackson Heights,40.75198138007367,-73.88282109164365,Banana Republic Factory,40.74930047298099,-73.88418518469943,Clothing Store
5805,Jackson Heights,40.75198138007367,-73.88282109164365,SKECHERS Retail,40.7492832,-73.8845077,Shoe Store
5806,Jackson Heights,40.75198138007367,-73.88282109164365,Jackson Gyro,40.75002462972698,-73.88062551766221,Greek Restaurant
5807,Jackson Heights,40.75198138007367,-73.88282109164365,La Gloria,40.756176493989386,-73.88117554542065,Cuban Restaurant
5808,Jackson Heights,40.75198138007367,-73.88282109164365,Ingrid's Hair & Nail Salon,40.749439,-73.887119,Spa
5809,Jackson Heights,40.75198138007367,-73.88282109164365,Carter's,40.748946,-73.884454,Kids Store
5810,Jackson Heights,40.75198138007367,-73.88282109164365,T-Mobile,40.748516484576356,-73.88431124389172,Mobile Phone Shop
5811,Jackson Heights,40.75198138007367,-73.88282109164365,Dela Mora,40.75590127590323,-73.88281027933253,Latin American Restaurant
5812,Jackson Heights,40.75198138007367,-73.88282109164365,La Boina Roja Steakhouse,40.74964484877423,-73.88550182439675,Steakhouse
5813,Jackson Heights,40.75198138007367,-73.88282109164365,GNC,40.74895679232082,-73.88416657639141,Supplement Shop
5814,Jackson Heights,40.75198138007367,-73.88282109164365,The Children's Place,40.749216258158306,-73.88414670000425,Kids Store
5815,Jackson Heights,40.75198138007367,-73.88282109164365,T-Mobile,40.748173064016356,-73.88008408248425,Mobile Phone Shop
5816,Jackson Heights,40.75198138007367,-73.88282109164365,La Abundancia,40.75043056608339,-73.8779512662232,Bakery
5817,Jackson Heights,40.75198138007367,-73.88282109164365,JH Laundromat,40.75016803311009,-73.88096299665372,Laundromat
5818,Jackson Heights,40.75198138007367,-73.88282109164365,Chipotle Mexican Grill,40.7559426,-73.8802379,Mexican Restaurant
5819,Jackson Heights,40.75198138007367,-73.88282109164365,Optima Beauty Supply,40.74794410724912,-73.88161347264062,Cosmetics Shop
5820,Jackson Heights,40.75198138007367,-73.88282109164365,Joseph Pulitzer IS 145,40.7541360075361,-73.88716126482072,School
5821,Jackson Heights,40.75198138007367,-73.88282109164365,La Perrada de Chalo,40.75573669886874,-73.8839819541934,South American Restaurant
5822,Jackson Heights,40.75198138007367,-73.88282109164365,T-Mobile,40.748283,-73.880093,Mobile Phone Shop
5823,Jackson Heights,40.75198138007367,-73.88282109164365,The UPS Store,40.7480293,-73.8829042,Shipping Store
5824,Jackson Heights,40.75198138007367,-73.88282109164365,Mi Tierra,40.75544063518872,-73.88614412395073,Grocery Store
5825,Jackson Heights,40.75198138007367,-73.88282109164365,Denny's,40.7558556,-73.8804953,Breakfast Spot
5826,Jackson Heights,40.75198138007367,-73.88282109164365,D'antigua,40.75554,-73.8828352,Latin American Restaurant
5827,Jackson Heights,40.75198138007367,-73.88282109164365,Dunkin',40.75588051588399,-73.88008063120628,Donut Shop
5828,Jackson Heights,40.75198138007367,-73.88282109164365,Rite Aid,40.7557657,-73.8821267,Pharmacy
5829,Jackson Heights,40.75198138007367,-73.88282109164365,El Anzuelo Fino - Restaurant,40.756045172185146,-73.88164721687285,Peruvian Restaurant
5830,Jackson Heights,40.75198138007367,-73.88282109164365,Boulevard Latin Cuisine,40.75549583779502,-73.88453731760772,Latin American Restaurant
5831,Jackson Heights,40.75198138007367,-73.88282109164365,Super Compare Foods,40.75593779377842,-73.8811956353105,Supermarket
5832,Jackson Heights,40.75198138007367,-73.88282109164365,El Pequeno Coffee Shop,40.74808266899003,-73.88020541662148,Latin American Restaurant
5833,Jackson Heights,40.75198138007367,-73.88282109164365,Bagel Cafe @ Jackson Heights,40.74999332199798,-73.88067720140698,Deli / Bodega
5834,Jackson Heights,40.75198138007367,-73.88282109164365,Casa Colombia,40.74826302774475,-73.87948503868348,South American Restaurant
5835,Jackson Heights,40.75198138007367,-73.88282109164365,Sac's Place,40.75016338721108,-73.88008384593776,Pizza Place
5836,Jackson Heights,40.75198138007367,-73.88282109164365,Guadalajara De Noche,40.74812731071684,-73.88077033229058,Mexican Restaurant
5837,Jackson Heights,40.75198138007367,-73.88282109164365,Holley’s International Martial Arts,40.74793750092431,-73.88050045003779,Gym
5838,Jackson Heights,40.75198138007367,-73.88282109164365,Mi Tierra Supermarket,40.748046939763505,-73.8806063214205,Supermarket
5839,Elmhurst,40.744048505122024,-73.88165622288388,Eim Khao Mun Kai Elmhurst อิ่ม ข้าวมันไก่เอ็มเฮิสท์,40.74301419509326,-73.8830565603355,Thai Restaurant
5840,Elmhurst,40.744048505122024,-73.88165622288388,Louie's Pizzeria and Restaurant,40.74605142795382,-73.88372304415762,Pizza Place
5841,Elmhurst,40.744048505122024,-73.88165622288388,La Fusta,40.744701269988134,-73.88461465420586,Argentinian Restaurant
5842,Elmhurst,40.744048505122024,-73.88165622288388,Lamoon,40.74285049616352,-73.88291281240058,Thai Restaurant
5843,Elmhurst,40.744048505122024,-73.88165622288388,Akino,40.741226196477626,-73.88126104688422,Sushi Restaurant
5844,Elmhurst,40.744048505122024,-73.88165622288388,Chao Thai ร้านชาวไทย,40.741416189656434,-73.88010209262605,Thai Restaurant
5845,Elmhurst,40.744048505122024,-73.88165622288388,Alex's Barbershop,40.74155148465612,-73.87960235651194,Salon / Barbershop
5846,Elmhurst,40.744048505122024,-73.88165622288388,Taste Good Malaysian Cuisine 好味,40.74166284956217,-73.88217675751957,Malay Restaurant
5847,Elmhurst,40.744048505122024,-73.88165622288388,Dek Sen,40.741753,-73.878696,Thai Restaurant
5848,Elmhurst,40.744048505122024,-73.88165622288388,JoJu,40.74068913710575,-73.87938864453935,Vietnamese Restaurant
5849,Elmhurst,40.744048505122024,-73.88165622288388,Five Loaves and Two Fishes,40.74133899324618,-73.88132961897121,Chinese Restaurant
5850,Elmhurst,40.744048505122024,-73.88165622288388,Lao Bei Fang,40.7410775502016,-73.87999607191509,Chinese Restaurant
5851,Elmhurst,40.744048505122024,-73.88165622288388,Tacos Mi Mexico Lindo,40.74767666598954,-73.88239934125741,Mexican Restaurant
5852,Elmhurst,40.744048505122024,-73.88165622288388,Pho Bac,40.74128317591036,-73.88130142132749,Vietnamese Restaurant
5853,Elmhurst,40.744048505122024,-73.88165622288388,Sky Cafe,40.741999219253174,-73.87862574881797,Indonesian Restaurant
5854,Elmhurst,40.744048505122024,-73.88165622288388,Terraza 7,40.747514413850105,-73.88211709964355,Bar
5855,Elmhurst,40.744048505122024,-73.88165622288388,Juquila Mexican Cuisine,40.747351367542066,-73.88291495257691,Mexican Restaurant
5856,Elmhurst,40.744048505122024,-73.88165622288388,Genesis Mexican Authentic Cuisine,40.743633,-73.886846,Mexican Restaurant
5857,Elmhurst,40.744048505122024,-73.88165622288388,Prontito,40.74758,-73.88043,Snack Place
5858,Elmhurst,40.744048505122024,-73.88165622288388,Hug Esan NYC,40.74363967925668,-73.88739194659338,Thai Restaurant
5859,Elmhurst,40.744048505122024,-73.88165622288388,Pollos a la Brasa Mario,40.74765911726058,-73.8848063707082,South American Restaurant
5860,Elmhurst,40.744048505122024,-73.88165622288388,La Pequeña Colombia,40.7479923507268,-73.88214460467232,Colombian Restaurant
5861,Elmhurst,40.744048505122024,-73.88165622288388,La Esquina Del Camaron Mexicano,40.74732523206776,-73.88572170259424,Mexican Restaurant
5862,Elmhurst,40.744048505122024,-73.88165622288388,Broadway Park,40.74079461861402,-73.8855171,Park
5863,Howard Beach,40.65422527738487,-73.8381376460028,Lenny's Clam Bar,40.65574925807263,-73.83900434409004,Seafood Restaurant
5864,Howard Beach,40.65422527738487,-73.8381376460028,Brothers Ravioli,40.655281880700706,-73.83899102478131,Italian Restaurant
5865,Howard Beach,40.65422527738487,-73.8381376460028,Old Country Bagel,40.65348394757553,-73.83857560968974,Bagel Shop
5866,Howard Beach,40.65422527738487,-73.8381376460028,Prima Pasta & Cafe,40.65438500803745,-73.83909340122082,Italian Restaurant
5867,Howard Beach,40.65422527738487,-73.8381376460028,Key Food,40.65182261507409,-73.83835781751563,Supermarket
5868,Howard Beach,40.65422527738487,-73.8381376460028,Kids 'N Shape,40.653422950464716,-73.83882224537214,Gym / Fitness Center
5869,Howard Beach,40.65422527738487,-73.8381376460028,Nana's Breakfast Nook,40.6570078835708,-73.83764131505349,Breakfast Spot
5870,Howard Beach,40.65422527738487,-73.8381376460028,Saffron Tapas Restaurant,40.65422879327231,-73.83897742772234,Tapas Restaurant
5871,Howard Beach,40.65422527738487,-73.8381376460028,Dunkin',40.652157068625705,-73.83869825491087,Donut Shop
5872,Howard Beach,40.65422527738487,-73.8381376460028,Carvel Ice Cream,40.65211980363723,-73.83843735297202,Ice Cream Shop
5873,Howard Beach,40.65422527738487,-73.8381376460028,Frenasia,40.65139991670296,-73.83746235720605,Sushi Restaurant
5874,Howard Beach,40.65422527738487,-73.8381376460028,Chipotle Mexican Grill,40.65728692190919,-73.83981151289748,Mexican Restaurant
5875,Howard Beach,40.65422527738487,-73.8381376460028,Howard Beach Bagel Cafe,40.65249339985788,-73.83861717235513,Bagel Shop
5876,Howard Beach,40.65422527738487,-73.8381376460028,GameStop,40.65703315187926,-73.83952268513215,Video Game Store
5877,Howard Beach,40.65422527738487,-73.8381376460028,7-Eleven,40.6581106,-73.8392248,Convenience Store
5878,Howard Beach,40.65422527738487,-73.8381376460028,Hagane,40.65578638078417,-73.83910802522121,Japanese Restaurant
5879,Howard Beach,40.65422527738487,-73.8381376460028,Roma View Catering,40.657220178842806,-73.83909163427153,Italian Restaurant
5880,Howard Beach,40.65422527738487,-73.8381376460028,Rite Aid,40.6563516,-73.8396154,Pharmacy
5881,Howard Beach,40.65422527738487,-73.8381376460028,Cross Bay Diner,40.656601500221555,-73.83896451505065,Diner
5882,Howard Beach,40.65422527738487,-73.8381376460028,Subway,40.65774848070073,-73.83921703548617,Sandwich Place
5883,Howard Beach,40.65422527738487,-73.8381376460028,The UPS Store,40.657274139114406,-73.83982336441801,Shipping Store
5884,Howard Beach,40.65422527738487,-73.8381376460028,GAP,40.656886664534085,-73.83957994319545,Clothing Store
5885,Howard Beach,40.65422527738487,-73.8381376460028,Empire Buffet,40.65448296385855,-73.83834313171272,Chinese Restaurant
5886,Howard Beach,40.65422527738487,-73.8381376460028,Burger King/Popeyes,40.6545517,-73.8390681,Fast Food Restaurant
5887,Howard Beach,40.65422527738487,-73.8381376460028,TD Bank,40.653911148421436,-73.83897453546524,Bank
5888,Howard Beach,40.65422527738487,-73.8381376460028,Mmm That's A Wrap,40.65219634769242,-73.83855358292841,Sandwich Place
5889,Howard Beach,40.65422527738487,-73.8381376460028,McDonald's,40.65782476755307,-73.83997994092402,Fast Food Restaurant
5890,Howard Beach,40.65422527738487,-73.8381376460028,Duane Reade,40.65161178362227,-73.83862609457287,Pharmacy
5891,Howard Beach,40.65422527738487,-73.8381376460028,Sapienza,40.64996122407442,-73.83773053226074,Deli / Bodega
5892,Howard Beach,40.65422527738487,-73.8381376460028,Health Bay,40.65489745264525,-73.83896861749083,Health Food Store
5893,Howard Beach,40.65422527738487,-73.8381376460028,Crystal Nail,40.65334,-73.838911,Cosmetics Shop
